State,Year,Gross_Enrollment_Primary,Gross_Enrollment_Secondary,Gross_Enrollment_Higher,Literacy_Rate_Youth,Literacy_Rate_Adult,Dropout_Rate_Primary,Dropout_Rate_Secondary,Education_Expenditure_GDP
Maharashtra,2001,90.78,56.05,34.46,77.20,,5.62,10.27,7.77
Maharashtra,2001,90.30,87.28,34.15,65.49,85.42,12.84,23.51,3.29
Maharashtra,2001,89.76,84.48,69.98,85.86,54.25,8.34,6.94,4.74
Maharashtra,2001,80.46,54.99,67.54,97.22,53.47,14.42,18.06,4.15
Maharashtra,2001,93.84,81.82,18.26,67.48,69.34,5.84,10.81,4.05
Maharashtra,2001,82.15,90.77,35.90,81.20,60.85,10.33,29.47,5.82
Maharashtra,2001,73.69,89.99,47.70,80.28,78.12,10.12,6.79,6.25
Maharashtra,2001,94.68,86.18,50.91,82.69,56.86,12.08,11.79,5.23
Maharashtra,2002,88.89,52.44,63.66,75.80,50.01,8.64,6.17,4.02
Maharashtra,2002,95.18,50.17,31.04,90.19,65.18,3.32,14.01,3.99
Maharashtra,2002,93.67,90.13,43.20,95.94,68.11,14.53,7.23,6.28
Maharashtra,2002,88.98,81.67,15.28,70.68,84.23,10.66,29.15,6.69
Maharashtra,2002,78.94,54.74,65.82,86.90,52.31,6.68,28.92,5.25
Maharashtra,2002,76.27,66.59,39.04,66.78,86.84,7.41,25.55,7.18
Maharashtra,2002,84.17,89.61,29.02,88.05,79.17,5.84,8.42,6.08
Maharashtra,2002,89.34,67.78,61.36,71.77,92.73,5.74,14.19,2.82
Maharashtra,2002,78.03,87.60,15.96,77.89,66.19,2.25,8.11,4.78
Maharashtra,2002,85.93,76.78,15.65,80.78,96.25,8.75,21.94,4.22
Maharashtra,2003,85.64,93.92,23.16,65.58,,12.49,8.01,3.96
Maharashtra,2003,93.19,73.31,37.63,77.64,50.06,,21.16,7.86
Maharashtra,2003,96.96,85.24,65.72,80.57,69.10,5.94,6.64,3.76
Maharashtra,2003,92.42,71.32,18.76,97.56,95.25,12.21,29.78,5.49
Maharashtra,2003,80.97,60.14,27.73,69.79,79.88,12.16,19.46,3.31
Maharashtra,2003,81.64,80.34,31.89,76.74,94.04,5.78,16.75,7.40
Maharashtra,2003,74.42,50.35,56.01,80.22,56.45,14.45,18.24,3.83
Maharashtra,2003,72.29,62.36,67.45,80.63,76.24,7.63,6.10,3.41
Maharashtra,2003,71.50,87.96,78.78,91.97,90.98,5.15,29.02,3.58
Maharashtra,2003,91.35,94.15,52.02,73.82,70.98,9.72,6.83,5.92
Maharashtra,2004,93.78,90.86,76.34,97.64,75.03,14.71,23.93,3.39
Maharashtra,2004,77.42,78.83,58.33,70.53,,12.03,17.47,2.57
Maharashtra,2004,97.79,60.29,56.23,72.55,65.44,,23.22,3.02
Maharashtra,2004,84.43,79.81,22.70,74.82,69.10,13.95,29.83,2.75
Maharashtra,2004,81.77,83.94,74.70,97.33,77.70,6.64,24.69,3.88
Maharashtra,2004,89.70,60.82,27.45,96.22,,8.58,10.52,2.71
Maharashtra,2004,96.00,62.71,76.78,84.78,70.96,9.54,17.92,6.67
Maharashtra,2004,96.82,92.59,73.02,79.26,87.46,8.19,17.44,3.63
Maharashtra,2004,79.95,88.48,28.46,67.42,53.31,14.23,17.67,4.75
Maharashtra,2004,79.97,81.21,65.12,87.26,57.28,13.39,18.48,4.05
Maharashtra,2005,73.84,84.45,15.00,79.16,75.08,2.71,29.33,3.74
Maharashtra,2005,76.91,50.07,62.41,97.87,60.77,10.62,23.55,7.17
Maharashtra,2005,79.76,82.07,68.09,71.17,67.81,13.73,25.17,7.92
Maharashtra,2005,87.72,79.75,20.10,83.51,84.05,4.18,24.52,5.71
Maharashtra,2005,77.96,77.07,34.28,89.29,86.43,3.33,17.85,5.30
Maharashtra,2005,94.83,81.37,61.43,80.70,94.21,11.03,23.22,7.24
Maharashtra,2005,75.86,65.54,36.81,98.27,91.11,11.12,23.18,5.59
Maharashtra,2005,81.42,57.34,66.10,89.97,68.45,2.33,25.97,2.56
Maharashtra,2005,83.13,60.57,60.82,92.78,76.23,14.57,6.29,5.28
Maharashtra,2005,75.38,86.00,50.93,78.48,56.32,13.25,8.93,4.20
Maharashtra,2006,90.18,85.85,31.28,86.25,77.44,12.83,27.65,2.57
Maharashtra,2006,86.47,62.94,34.94,77.00,79.82,6.34,23.32,4.72
Maharashtra,2006,78.57,69.47,59.55,76.30,52.72,6.86,28.61,6.03
Maharashtra,2006,75.97,68.83,63.81,68.45,63.34,5.59,15.80,7.89
Maharashtra,2006,75.38,93.68,22.36,78.72,85.42,11.16,15.57,4.41
Maharashtra,2006,76.16,71.74,32.45,74.77,81.52,14.59,20.09,2.92
Maharashtra,2006,78.92,54.14,53.94,86.20,81.13,5.48,5.38,7.81
Maharashtra,2006,91.20,77.45,35.34,74.22,78.69,13.26,28.67,3.08
Maharashtra,2006,92.10,89.73,28.17,84.98,83.65,10.84,15.20,2.58
Maharashtra,2006,83.51,93.09,40.94,93.55,,10.74,29.43,3.06
Maharashtra,2007,72.78,83.68,74.45,79.76,62.42,7.65,23.09,2.55
Maharashtra,2007,89.13,60.89,61.41,68.11,59.56,13.41,23.47,2.58
Maharashtra,2007,78.12,61.14,19.06,80.60,85.17,9.89,21.82,2.95
Maharashtra,2007,94.15,87.03,75.63,83.50,59.61,10.02,23.57,6.56
Maharashtra,2007,81.13,91.43,52.99,83.30,62.90,6.79,27.38,6.17
Maharashtra,2007,88.91,61.18,60.85,79.54,71.24,10.44,28.41,2.85
Maharashtra,2007,83.32,50.99,34.57,82.09,52.70,8.38,28.18,3.08
Maharashtra,2007,89.66,61.71,25.37,70.46,53.38,4.41,21.61,7.35
Maharashtra,2007,73.31,63.01,35.14,73.50,74.72,8.96,13.92,4.45
Maharashtra,2007,79.23,91.12,76.93,76.11,67.01,8.57,28.53,7.32
Maharashtra,2008,86.60,72.64,27.60,94.20,82.49,12.89,26.47,6.62
Maharashtra,2008,74.81,80.31,26.65,88.59,61.02,3.53,9.13,2.51
Maharashtra,2008,85.45,57.26,20.43,65.65,57.96,13.58,11.04,4.45
Maharashtra,2008,85.58,77.35,30.95,66.96,68.77,5.04,10.49,7.78
Maharashtra,2008,82.47,69.30,50.16,88.68,83.70,4.23,17.50,4.77
Maharashtra,2008,85.98,55.19,54.37,68.98,66.19,3.86,22.30,3.63
Maharashtra,2008,76.13,72.85,42.25,65.62,88.05,2.90,16.86,5.58
Maharashtra,2008,77.60,50.45,62.02,83.21,90.13,12.68,26.08,5.17
Maharashtra,2008,83.54,58.25,70.57,95.01,72.38,2.98,14.70,6.92
Maharashtra,2008,72.01,89.48,40.31,83.42,96.47,2.87,21.21,2.91
Maharashtra,2009,83.00,94.87,51.34,75.92,60.57,6.56,14.31,2.88
Maharashtra,2009,91.68,79.55,61.07,65.28,60.45,10.60,17.10,2.53
Maharashtra,2009,86.45,52.99,64.82,84.85,87.53,11.77,25.08,5.35
Maharashtra,2009,88.61,83.40,26.04,71.63,92.74,11.75,27.71,6.67
Maharashtra,2009,96.67,76.05,56.11,70.32,72.75,11.31,11.77,3.61
Maharashtra,2009,76.45,69.12,74.01,82.24,59.02,3.00,22.40,4.61
Maharashtra,2009,93.89,62.24,60.00,73.98,95.08,10.27,13.11,3.98
Maharashtra,2009,76.56,76.79,32.20,87.51,89.12,12.11,24.02,3.53
Maharashtra,2009,81.05,69.46,17.02,73.83,,13.43,11.08,5.57
Maharashtra,2009,79.69,90.41,72.73,76.06,93.25,14.95,25.64,7.15
Maharashtra,2010,72.02,54.27,79.93,76.11,85.91,12.49,26.45,7.99
Maharashtra,2010,82.34,55.85,16.46,77.25,87.62,,12.82,6.10
Maharashtra,2010,92.93,78.07,64.55,66.32,90.18,10.05,19.08,5.94
Maharashtra,2010,87.43,94.58,64.19,80.04,83.96,7.06,10.72,5.78
Maharashtra,2010,80.26,73.75,28.76,98.85,97.09,10.44,25.11,6.43
Maharashtra,2010,83.64,80.37,59.04,77.69,95.20,4.18,17.51,6.30
Maharashtra,2010,78.26,57.03,56.34,85.38,58.61,11.17,16.38,6.17
Maharashtra,2010,70.57,85.06,54.63,88.79,90.23,12.44,29.02,5.45
Maharashtra,2010,74.61,75.77,33.01,96.32,,9.71,13.87,2.79
Maharashtra,2010,72.54,77.31,72.26,95.02,81.63,4.75,26.57,7.37
Maharashtra,2011,78.60,86.12,79.82,66.02,93.07,10.09,29.33,5.06
Maharashtra,2011,80.06,53.02,78.40,92.78,90.92,14.19,7.13,4.62
Maharashtra,2011,76.88,71.11,32.46,68.43,58.04,3.91,29.33,6.68
Maharashtra,2011,78.35,85.92,36.21,75.18,61.16,3.69,11.41,4.45
Maharashtra,2011,76.32,86.41,24.55,76.65,91.50,4.01,7.07,5.16
Maharashtra,2011,94.11,56.17,52.75,82.19,56.92,10.11,11.84,5.18
Maharashtra,2011,79.19,87.01,18.70,79.23,72.00,11.43,19.36,6.17
Maharashtra,2011,79.42,74.21,69.61,98.64,92.70,6.83,9.88,5.19
Maharashtra,2011,84.50,87.72,38.49,94.23,69.53,6.27,16.35,6.69
Maharashtra,2011,98.54,57.90,51.90,84.70,73.50,10.38,10.75,5.54
Maharashtra,2012,74.24,75.69,27.04,74.47,60.50,4.38,25.64,4.07
Maharashtra,2012,87.14,56.44,39.35,92.12,67.63,3.13,18.92,7.15
Maharashtra,2012,90.18,59.92,29.18,94.72,61.98,5.42,5.02,7.29
Maharashtra,2012,92.51,56.84,44.79,76.94,54.50,8.32,28.02,2.72
Maharashtra,2012,77.14,90.88,45.42,80.85,86.51,4.01,17.18,4.86
Maharashtra,2012,93.08,67.90,68.79,70.80,51.46,4.66,13.51,5.31
Maharashtra,2012,85.30,72.56,18.27,66.19,,7.70,25.98,3.38
Maharashtra,2012,77.12,52.23,62.10,68.79,79.20,5.65,9.34,4.59
Maharashtra,2012,92.52,55.65,65.23,73.06,82.51,,28.23,4.63
Maharashtra,2012,94.81,73.61,65.39,72.97,66.56,2.39,29.04,6.17
Maharashtra,2013,88.34,80.53,35.64,93.84,95.46,13.50,23.48,4.03
Maharashtra,2013,70.31,82.22,60.91,86.17,97.53,6.05,13.50,2.93
Maharashtra,2013,80.30,87.56,75.81,71.31,67.88,14.07,6.55,3.01
Maharashtra,2013,74.51,93.56,44.04,82.05,61.84,8.12,21.55,6.63
Maharashtra,2013,97.13,86.78,64.21,66.89,50.33,4.76,21.59,4.76
Maharashtra,2013,96.87,90.91,35.40,88.50,63.04,4.48,9.62,4.38
Maharashtra,2013,73.60,83.07,49.54,74.79,73.66,5.90,19.90,4.89
Maharashtra,2013,86.40,90.61,37.36,89.92,81.62,14.11,25.52,5.62
Maharashtra,2013,81.99,64.71,15.70,93.10,88.45,3.36,19.42,5.05
Maharashtra,2013,76.44,53.03,53.67,90.12,51.56,10.56,18.31,3.07
Maharashtra,2014,78.89,92.22,68.22,98.44,62.46,14.61,15.78,4.41
Maharashtra,2014,90.76,70.61,29.72,85.87,62.14,9.51,13.98,7.03
Maharashtra,2014,80.52,66.32,67.37,76.16,60.03,3.10,16.67,5.15
Maharashtra,2014,81.43,86.38,68.54,78.08,72.04,5.94,28.31,3.15
Maharashtra,2014,85.95,51.47,45.91,78.86,57.74,10.53,29.28,5.59
Maharashtra,2014,82.53,55.24,54.83,96.91,81.77,3.00,13.87,5.53
Maharashtra,2014,94.44,77.53,39.27,73.68,55.08,6.61,15.33,6.22
Maharashtra,2014,81.86,58.18,25.19,93.13,52.01,7.45,9.21,7.34
Maharashtra,2014,85.07,82.92,77.28,72.50,92.54,14.15,27.91,5.99
Maharashtra,2014,92.57,73.91,59.03,79.57,85.11,12.72,8.66,7.08
Maharashtra,2015,82.94,67.06,74.48,73.54,90.52,8.29,17.85,4.20
Maharashtra,2015,71.18,62.24,15.41,98.26,96.36,7.14,23.21,4.40
Maharashtra,2015,98.40,68.01,65.91,74.04,97.54,2.34,20.09,6.13
Maharashtra,2015,98.16,58.15,55.48,72.57,64.75,9.10,15.43,3.38
Maharashtra,2015,92.72,90.41,20.47,78.37,54.81,2.22,21.54,5.81
Maharashtra,2015,70.71,87.57,78.35,69.61,61.11,13.29,28.16,4.81
Maharashtra,2015,87.22,67.68,16.86,84.83,50.54,12.24,12.66,2.72
Maharashtra,2015,99.21,74.49,32.89,89.12,63.03,13.76,14.37,5.52
Maharashtra,2015,94.97,86.25,29.58,72.69,89.23,14.10,7.38,4.98
Maharashtra,2015,72.51,59.50,63.91,66.74,73.64,7.75,13.36,4.67
Maharashtra,2016,87.16,86.24,64.41,70.23,57.16,5.49,14.03,4.75
Maharashtra,2016,71.04,67.64,60.32,71.58,80.79,5.38,27.15,7.43
Maharashtra,2016,82.34,60.82,58.70,93.09,82.31,12.72,14.92,3.36
Maharashtra,2016,90.14,62.18,20.28,98.75,57.50,14.85,29.43,6.87
Maharashtra,2016,95.98,63.02,45.40,86.06,69.74,7.56,13.26,5.60
Maharashtra,2016,98.03,81.01,68.51,83.91,87.42,2.21,25.46,2.72
Maharashtra,2016,78.82,59.46,64.75,73.60,91.55,3.34,8.15,7.89
Maharashtra,2016,79.73,80.44,53.63,85.51,82.76,9.48,15.73,4.02
Maharashtra,2016,90.77,60.50,55.65,90.40,60.50,2.78,8.27,5.83
Maharashtra,2016,92.02,65.36,46.10,96.58,65.93,,5.34,2.95
Maharashtra,2017,88.94,69.19,50.63,70.94,64.20,10.63,29.13,2.78
Maharashtra,2017,86.92,72.51,19.51,68.06,78.84,6.43,27.93,4.74
Maharashtra,2017,78.80,73.65,60.36,95.61,88.03,,21.99,7.70
Maharashtra,2017,78.16,59.81,58.02,86.55,78.49,2.21,23.22,4.28
Maharashtra,2017,80.28,56.06,21.14,93.27,94.08,10.45,7.59,4.71
Maharashtra,2017,73.55,50.00,61.29,77.12,62.22,2.17,18.51,7.18
Maharashtra,2017,85.43,53.83,50.68,77.92,79.14,7.05,11.01,3.02
Maharashtra,2017,75.31,94.43,43.87,83.08,91.93,14.94,19.57,6.97
Maharashtra,2017,82.08,80.26,59.34,75.72,56.39,10.22,8.21,5.68
Maharashtra,2017,92.60,89.28,47.50,89.83,79.72,4.43,5.64,4.06
Maharashtra,2018,95.50,58.83,23.16,97.76,55.19,8.22,19.64,5.48
Maharashtra,2018,73.16,76.35,50.38,72.95,80.61,12.66,6.04,5.24
Maharashtra,2018,79.23,77.61,73.37,92.54,77.99,11.49,14.12,6.03
Maharashtra,2018,91.05,75.04,38.31,95.99,51.00,6.11,6.42,6.72
Maharashtra,2018,90.27,67.82,64.16,80.44,69.79,14.15,11.27,3.16
Maharashtra,2018,81.34,52.79,37.05,82.20,57.77,10.56,29.94,4.98
Maharashtra,2018,73.45,89.75,41.96,78.17,81.67,7.75,21.21,2.84
Maharashtra,2018,89.46,92.96,24.84,81.23,78.89,9.56,15.04,4.36
Maharashtra,2018,74.88,83.05,28.57,66.99,76.51,9.74,26.80,5.67
Maharashtra,2018,86.21,53.57,51.78,95.87,69.02,5.85,8.59,3.33
Maharashtra,2019,72.42,92.28,64.08,84.95,89.77,3.04,16.92,5.97
Maharashtra,2019,78.31,92.34,23.08,94.75,96.61,4.30,23.05,2.72
Maharashtra,2019,87.42,92.12,58.70,81.36,88.86,14.36,5.55,7.90
Maharashtra,2019,78.41,55.95,43.59,86.89,68.29,2.71,19.99,7.46
Maharashtra,2019,83.28,52.18,68.33,93.10,78.22,6.59,24.99,5.55
Maharashtra,2019,93.53,76.94,41.92,97.57,75.97,9.87,10.51,5.94
Maharashtra,2019,71.79,77.20,64.64,82.80,60.89,10.66,7.00,4.93
Maharashtra,2019,76.07,67.40,18.32,78.52,74.56,8.28,14.57,7.12
Maharashtra,2019,71.86,53.20,52.30,84.24,92.15,9.25,28.99,2.77
Maharashtra,2019,75.56,74.36,56.96,66.55,95.41,12.95,12.42,2.92
Maharashtra,2020,73.70,73.34,30.98,77.18,97.50,10.90,28.72,3.28
Maharashtra,2020,72.30,50.19,58.58,86.82,69.72,8.37,15.39,2.63
Maharashtra,2020,72.95,93.05,53.96,89.77,65.14,7.11,10.92,3.03
Maharashtra,2020,90.33,74.61,45.88,96.36,53.49,5.65,13.75,6.80
Maharashtra,2020,96.23,87.38,29.60,78.58,69.66,14.72,9.52,6.90
Maharashtra,2020,82.60,76.03,69.12,92.34,91.59,2.78,22.30,3.27
Maharashtra,2020,82.08,73.38,79.77,69.60,82.42,7.15,8.33,3.37
Maharashtra,2020,97.21,94.62,28.54,77.08,82.12,8.29,15.46,4.47
Maharashtra,2020,74.84,71.23,50.98,84.39,60.09,11.65,5.63,4.45
Maharashtra,2020,77.83,81.27,51.88,92.07,85.28,9.93,17.20,3.23
Maharashtra,2021,87.98,73.12,33.73,65.22,73.82,5.71,23.37,2.63
Maharashtra,2021,75.23,71.22,20.94,86.27,76.43,,18.03,7.43
Maharashtra,2021,95.85,75.97,72.89,85.30,88.89,7.59,23.75,7.52
Maharashtra,2021,78.06,58.94,31.05,75.42,76.65,9.64,15.66,5.88
Maharashtra,2021,75.15,73.31,28.91,74.63,69.22,12.55,5.35,6.07
Maharashtra,2021,97.98,50.91,25.00,95.13,72.01,9.34,21.58,6.23
Maharashtra,2021,91.60,62.92,72.18,66.67,61.09,13.67,11.40,3.71
Maharashtra,2021,85.00,80.37,30.54,90.77,86.48,6.06,15.27,3.65
Maharashtra,2021,98.04,63.65,65.82,91.04,83.20,14.55,14.84,3.22
Maharashtra,2021,87.25,59.31,47.79,75.61,70.52,10.39,23.63,3.78
Maharashtra,2022,75.96,85.25,74.10,77.59,86.06,13.66,26.15,3.51
Maharashtra,2022,80.18,52.81,46.60,68.71,61.93,6.12,25.22,7.32
Maharashtra,2022,95.72,84.41,24.54,88.47,95.36,10.87,13.29,5.25
Maharashtra,2022,73.60,64.04,67.16,94.29,56.59,14.38,13.22,6.14
Maharashtra,2022,98.37,64.08,70.80,69.48,83.84,11.65,21.94,3.89
Maharashtra,2022,71.61,82.29,45.91,93.87,68.40,4.19,25.91,5.52
Maharashtra,2022,85.33,77.19,44.96,93.18,89.82,11.22,7.64,7.11
Maharashtra,2022,80.89,89.57,62.15,68.83,69.57,13.52,6.18,7.79
Maharashtra,2022,78.12,61.20,76.23,75.14,87.22,7.11,8.48,2.56
Maharashtra,2022,81.07,66.07,37.37,82.70,71.15,13.44,17.64,5.29
Maharashtra,2023,77.50,53.30,58.10,85.24,69.93,7.49,24.63,3.58
Maharashtra,2023,82.57,70.61,31.68,90.57,74.62,6.17,19.90,7.98
Maharashtra,2023,80.35,52.46,28.28,79.24,60.54,2.00,27.88,7.14
Maharashtra,2023,73.61,53.04,62.06,96.58,70.67,3.55,17.81,4.42
Maharashtra,2023,91.56,54.98,17.31,98.81,61.17,2.70,9.75,2.71
Maharashtra,2023,80.24,69.99,58.91,82.30,91.35,13.26,5.25,6.78
Maharashtra,2023,84.50,94.41,64.05,73.45,75.84,14.90,26.44,3.04
Maharashtra,2023,70.21,68.16,30.26,92.84,66.19,12.76,5.01,4.19
Maharashtra,2023,72.05,58.42,51.11,74.91,70.03,6.90,26.90,7.48
Maharashtra,2023,73.20,92.90,18.91,75.12,64.31,6.17,9.11,6.81
Odisha,2000,90.57,71.04,18.62,96.23,97.06,7.60,20.34,4.98
Odisha,2000,83.68,86.83,16.11,84.79,92.28,4.83,9.58,6.75
Odisha,2000,81.34,67.66,71.82,86.03,69.49,8.95,28.85,3.12
Odisha,2000,98.72,57.97,24.43,79.32,52.39,10.51,6.94,2.82
Odisha,2000,82.80,66.04,79.87,83.09,68.01,7.02,9.87,5.32
Odisha,2000,74.82,64.01,48.06,66.98,57.38,14.32,18.57,2.85
Odisha,2000,92.17,83.75,57.32,89.89,54.22,11.45,8.42,4.37
Odisha,2000,99.02,54.00,46.04,67.12,80.25,3.02,9.38,3.92
Odisha,2000,95.40,55.94,17.29,78.43,97.01,3.43,7.54,6.63
Odisha,2000,76.00,70.70,32.24,80.35,86.92,11.91,17.89,7.61
Odisha,2001,88.41,77.96,18.03,85.66,,11.72,25.20,5.54
Odisha,2001,92.47,61.20,45.20,97.83,64.31,4.90,10.27,5.57
Odisha,2001,79.10,78.74,55.61,85.30,57.65,10.25,15.75,2.60
Odisha,2001,80.49,93.45,21.25,89.90,55.49,5.56,19.27,5.76
Odisha,2001,87.81,91.06,44.39,72.66,57.77,7.20,22.82,2.73
Odisha,2001,87.56,60.93,25.81,85.15,86.54,6.32,19.46,3.04
Odisha,2001,99.93,94.04,65.62,65.68,76.09,3.13,27.38,6.84
Odisha,2001,85.67,73.35,40.12,80.94,80.50,14.13,19.90,7.21
Odisha,2001,80.42,78.78,43.98,67.77,68.13,14.92,6.21,6.33
Odisha,2001,87.09,81.84,42.91,68.11,96.19,7.62,21.63,5.42
Odisha,2002,93.78,56.71,78.81,90.05,72.67,9.95,7.67,5.58
Odisha,2002,86.58,89.35,62.13,73.48,92.64,9.45,20.16,3.43
Odisha,2002,93.25,92.33,34.65,94.28,73.47,,21.72,6.26
Odisha,2002,76.00,67.99,25.89,71.60,68.79,14.50,24.11,4.26
Odisha,2002,83.66,71.07,41.70,72.92,68.56,8.86,18.20,6.69
Odisha,2002,87.34,93.28,40.04,95.64,89.39,10.29,21.36,2.97
Odisha,2002,86.90,64.85,42.94,85.75,93.62,7.95,29.69,5.76
Odisha,2002,91.48,52.27,46.22,70.04,70.79,11.75,16.47,3.40
Odisha,2002,72.09,76.30,54.49,67.11,69.31,7.38,13.35,5.57
Odisha,2002,93.93,57.29,55.24,82.19,64.64,11.46,18.78,5.13
Odisha,2003,99.18,78.32,71.84,65.04,75.45,4.79,7.35,5.43
Odisha,2003,90.10,72.04,43.41,74.87,68.36,6.55,21.15,3.14
Odisha,2003,86.39,69.36,24.91,78.97,87.91,13.57,22.56,2.83
Odisha,2003,79.46,58.81,65.42,87.05,79.37,10.68,10.92,4.95
Odisha,2003,93.76,62.92,65.07,79.97,82.17,7.92,28.72,3.49
Odisha,2003,75.18,52.97,66.94,70.35,58.95,14.72,22.93,3.88
Odisha,2003,95.33,82.82,69.06,72.19,,2.52,6.72,6.42
Odisha,2003,95.21,67.10,17.91,89.27,,11.32,19.46,3.77
Odisha,2003,76.93,88.62,45.31,83.04,86.19,12.13,21.07,7.66
Odisha,2003,94.73,81.75,58.12,68.53,63.03,2.07,8.44,4.92
Odisha,2004,94.17,53.22,31.18,92.85,88.55,14.29,29.94,7.87
Odisha,2004,92.75,63.47,67.42,83.15,88.11,5.59,17.70,5.60
Odisha,2004,98.10,86.22,62.51,91.75,79.06,5.17,9.74,7.26
Odisha,2004,88.45,70.14,25.31,83.08,,3.25,16.67,5.75
Odisha,2004,77.73,51.38,23.17,69.73,58.78,12.44,15.99,3.31
Odisha,2004,93.94,66.40,25.39,78.74,,2.38,20.69,4.67
Odisha,2004,91.37,78.30,37.23,83.01,68.58,11.11,19.59,2.95
Odisha,2004,81.12,89.41,69.80,70.96,93.40,7.73,23.09,6.98
Odisha,2004,97.46,60.39,31.70,77.30,91.25,14.20,10.50,7.25
Odisha,2004,87.92,50.32,17.22,70.01,59.00,11.98,10.57,7.83
Odisha,2005,76.53,90.17,58.41,94.39,95.91,3.63,7.41,6.92
Odisha,2005,80.98,79.37,34.87,73.11,73.43,4.81,17.09,7.76
Odisha,2005,94.19,65.96,67.78,96.38,95.46,10.88,10.28,2.72
Odisha,2005,83.86,88.47,45.23,87.47,51.16,5.25,15.91,5.97
Odisha,2005,80.93,86.78,21.37,88.11,64.08,,15.05,6.16
Odisha,2005,70.33,84.66,57.02,74.96,73.73,2.55,9.81,4.83
Odisha,2005,87.59,89.32,35.07,88.82,91.36,4.63,13.91,7.89
Odisha,2005,71.99,62.19,40.85,79.99,79.70,13.69,13.26,7.17
Odisha,2005,85.12,52.68,40.51,95.49,61.59,11.18,12.56,2.75
Odisha,2005,82.28,77.78,73.50,91.85,59.31,11.53,17.55,6.60
Odisha,2006,87.10,72.15,48.66,94.88,92.95,7.90,16.39,5.33
Odisha,2006,89.48,62.49,49.55,86.33,80.71,9.61,9.44,2.68
Odisha,2006,71.85,86.67,37.37,96.06,57.41,,17.06,3.54
Odisha,2006,82.38,91.70,39.99,68.17,64.54,8.47,9.63,5.07
Odisha,2006,71.48,57.24,32.89,85.23,67.33,12.97,22.92,3.05
Odisha,2006,77.65,58.00,26.25,85.96,77.05,4.29,29.75,4.82
Odisha,2006,87.52,94.06,52.18,97.27,71.32,7.67,17.50,6.34
Odisha,2006,70.88,69.79,48.21,85.64,63.25,7.56,17.11,6.28
Odisha,2006,80.25,94.98,70.16,73.84,59.37,6.08,16.31,7.18
Odisha,2006,78.16,76.71,33.41,68.71,82.84,3.86,21.69,6.06
Odisha,2007,93.50,94.97,70.32,90.56,81.78,7.48,23.26,6.48
Odisha,2007,83.46,55.46,51.34,74.01,68.45,,14.57,6.95
Odisha,2007,84.10,63.12,46.04,78.76,94.74,2.54,22.09,7.18
Odisha,2007,85.94,51.96,47.45,69.27,90.22,3.48,17.83,5.37
Odisha,2007,78.64,60.84,23.34,90.72,83.16,9.93,6.02,6.70
Odisha,2007,87.62,63.68,39.80,70.98,84.70,11.20,10.02,3.37
Odisha,2007,76.99,65.49,33.23,79.06,84.27,13.32,9.56,6.28
Odisha,2007,78.97,50.32,48.52,70.12,52.14,11.08,23.31,5.03
Odisha,2007,88.89,76.85,58.28,71.79,62.90,7.72,16.15,6.76
Odisha,2007,77.54,59.66,62.56,80.99,84.01,7.41,27.24,7.91
Odisha,2008,85.24,92.06,69.05,98.72,79.91,12.13,18.57,3.93
Odisha,2008,71.68,76.62,39.21,78.15,92.46,13.10,19.97,4.00
Odisha,2008,80.61,54.63,50.30,75.26,81.72,6.15,15.78,2.79
Odisha,2008,70.73,74.36,71.57,91.27,83.64,3.81,21.44,6.71
Odisha,2008,78.31,60.90,71.52,86.26,,6.59,26.45,2.65
Odisha,2008,97.42,90.57,48.72,83.81,65.94,5.17,25.38,3.08
Odisha,2008,73.11,73.38,52.54,90.24,61.27,5.81,19.24,7.91
Odisha,2008,91.43,87.17,20.83,75.21,52.77,,29.53,3.08
Odisha,2008,91.38,58.87,23.42,76.46,87.01,3.39,10.75,2.55
Odisha,2008,91.60,79.31,24.38,85.23,56.31,7.22,19.22,5.57
Odisha,2009,93.95,82.67,20.32,69.33,92.84,12.00,29.90,3.90
Odisha,2009,88.68,55.19,23.27,67.44,83.29,8.42,20.44,7.34
Odisha,2009,99.53,70.53,22.31,98.75,51.10,9.15,12.73,5.27
Odisha,2009,86.71,84.02,32.32,78.04,62.88,12.67,23.12,7.29
Odisha,2009,73.58,57.25,49.65,98.01,67.15,14.46,5.96,7.60
Odisha,2009,71.69,92.67,28.05,75.29,73.57,6.95,21.69,7.86
Odisha,2009,72.64,78.25,44.50,95.12,68.63,10.83,10.70,3.93
Odisha,2009,77.62,52.24,69.39,67.19,92.59,3.63,6.63,5.60
Odisha,2009,87.24,62.92,58.09,82.08,66.07,12.74,23.19,4.66
Odisha,2009,86.11,59.67,74.53,71.44,52.32,6.26,23.17,7.58
Odisha,2010,72.77,52.73,54.27,97.85,74.13,2.67,10.53,3.85
Odisha,2010,97.15,73.20,58.61,67.28,52.60,9.62,27.18,5.41
Odisha,2010,72.28,59.09,57.75,80.08,63.95,7.44,16.13,7.51
Odisha,2010,86.13,81.42,55.99,97.02,88.19,9.24,10.37,4.98
Odisha,2010,98.79,77.25,49.25,65.60,53.46,4.03,6.37,4.70
Odisha,2010,86.07,76.82,45.68,74.44,95.74,3.12,28.47,4.21
Odisha,2010,72.13,69.33,63.21,74.16,76.99,5.62,14.72,7.49
Odisha,2010,77.14,58.69,77.02,71.89,88.79,6.80,29.64,4.52
Odisha,2010,98.85,93.93,60.97,90.66,77.04,11.83,26.49,5.17
